,EVALID,PLOTID,STATECD,CONDID,SUBP,STATUSCD,STANDING_DEAD_CD,SPCD,scientific,NBR_STEMS,DIA,TPA_UNADJ,OWNGRPCD,FIA_LANDUSE,ITREE_LANDUSE,LEAF_AREA_ITREE,CROWN_DIEBACK_CD,IS_MAINTAINED_AREA,IS_STREET_TREE,IS_PLANTED,PLT_CN,MTRE_CN,CND_CN
56090,MadisonWI2023Curr,1381508,55,1,1,Live,NA,313,Acer negundo,1,14,6.018046286,StateLocal,Rights-of-Way,Transportation/Utility,6126.690647,0,0,0,2,924204,942163704290487,942163682290487
56091,MadisonWI2023Curr,1381508,55,1,1,Live,NA,762,Prunus serotina,1,11.8,6.018046286,StateLocal,Rights-of-Way,Transportation/Utility,2733.978881,5,0,0,2,924204,942163705290487,942163682290487
56094,MadisonWI2023Curr,1382395,55,3,1,Live,NA,8813,Tilia cordata,1,11.8,6.018046286,Private,Forest land,Agriculture,9862.709046,0,0,0,2,924209,1287174031290480,1287173988290480
56096,MadisonWI2023Curr,1381421,55,1,1,Live,NA,742,Populus deltoides,1,6,6.018046286,Private,Forest land,Agriculture,863.058209,0,0,0,2,982303390290487,1287832581290480,1287832544290480
56102,MadisonWI2023Curr,1382516,55,1,1,Live,NA,762,Prunus serotina,1,15.5,6.018046286,StateLocal,Forest land,Agriculture,3963.21903,5,0,0,2,982303439290487,1287833024290480,1287832990290480
56106,MadisonWI2023Curr,1382207,55,1,1,Live,NA,901,Robinia pseudoacacia,1,20.1,6.018046286,StateLocal,Forest land,Agriculture,4611.574973,0,0,0,2,982303469290487,1287832425290480,1287832385290480
56107,MadisonWI2023Curr,1382207,55,1,1,Live,NA,313,Acer negundo,1,8.9,6.018046286,StateLocal,Forest land,Agriculture,1359.495628,5,0,0,2,982303469290487,1287832427290480,1287832385290480
56110,MadisonWI2023Curr,1381502,55,1,1,Live,NA,552,Gleditsia triacanthos,1,27.5,6.018046286,StateLocal,Rights-of-Way,Residential,11121.4673,0,1,1,1,982303483290487,1287832321290480,1287832293290480
56112,MadisonWI2023Curr,1380898,55,1,1,Live,NA,462,Celtis occidentalis,1,18.1,6.018046286,StateLocal,Forest land,Unused/Other,5602.458988,5,0,0,2,1212688227290480,1542783051290480,1542783019290480
56113,MadisonWI2023Curr,1380898,55,1,1,Live,NA,462,Celtis occidentalis,1,6.3,6.018046286,StateLocal,Forest land,Unused/Other,901.2068436,0,0,0,2,1212688227290480,1542783067290480,1542783019290480
56115,MadisonWI2023Curr,1378984,55,1,1,Live,NA,5147,Acer ginnala,1,6.5,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,566.959466,0,0,0,1,925129,786781404290487,786781380290487
57992,MadisonWI2023Curr,1382325,55,1,1,Live,NA,762,Prunus serotina,1,10.3,6.018046286,StateLocal,Forest land,Agriculture,4843.861965,0,0,0,2,925050,494901939126144,494901821126144
57997,MadisonWI2023Curr,1382494,55,2,1,Live,NA,241,Thuja occidentalis,2,9.1,6.018046286,Private,Multi-family,Multi-family,717.0188547,5,1,0,1,925140,786783210290487,786783176290487
58008,MadisonWI2023Curr,1382223,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,5.3,6.018046286,StateLocal,Forest land,Agriculture,0,NA,0,0,2,925208,942214147290487,942214103290487
58009,MadisonWI2023Curr,1382223,55,1,1,Live,NA,837,Quercus velutina,1,13.8,6.018046286,StateLocal,Forest land,Agriculture,3775.635915,0,0,0,2,925208,942214153290487,942214103290487
58010,MadisonWI2023Curr,1378513,55,1,1,Live,NA,407,Carya ovata,1,9.3,6.018046286,Private,Forest land,Agriculture,2968.112864,0,0,0,2,925220,942214019290487,942213979290487
58032,MadisonWI2023Curr,1380898,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,7.4,6.018046286,StateLocal,Forest land,Unused/Other,0,NA,0,0,2,1212688227290480,1542783052290480,1542783019290480
58038,MadisonWI2023Curr,1378501,55,2,11,Dead,No,6918,Rhamnus cathartica,1,NA,74.96528245,Private,Forest land,Unused/Other,NA,NA,NA,NA,NA,1212689914290480,1542783543290480,1542783493290480
58039,MadisonWI2023Curr,1381573,55,1,1,Live,NA,974,Ulmus pumila,2,37.2,6.018046286,Private,Residential,Residential,15085.62481,5,1,0,1,1212689950290480,1542782944290480,1542782928290480
58060,MadisonWI2023Curr,1384532,55,1,1,Live,NA,241,Thuja occidentalis,1,5.1,6.018046286,Private,Residential,Residential,304.659885,0,1,0,1,923598,786782322290487,786782295290487
59919,MadisonWI2023Curr,1381534,55,1,1,Live,NA,241,Thuja occidentalis,1,7.7,6.018046286,Private,Residential,Residential,509.9965319,0,0,0,1,1212689942290480,1542782872290480,1542782848290480
59922,MadisonWI2023Curr,1384532,55,1,1,Live,NA,241,Thuja occidentalis,1,5.1,6.018046286,Private,Residential,Residential,326.8267041,0,1,0,1,923598,786782321290487,786782295290487
59924,MadisonWI2023Curr,1382103,55,2,1,Live,NA,544,Fraxinus pennsylvanica,1,24.4,6.018046286,StateLocal,Rights-of-Way,Residential,6458.407687,0,1,1,1,923739,707808224126144,707808192126144
59925,MadisonWI2023Curr,1382629,55,1,1,Live,NA,762,Prunus serotina,1,5.4,6.018046286,StateLocal,Forest land,Unused/Other,878.5260839,0,0,0,2,925145,786782756290487,786782688290487
59930,MadisonWI2023Curr,1382629,55,1,1,Live,NA,681,Morus alba,1,6.1,6.018046286,StateLocal,Forest land,Unused/Other,888.6158329,0,0,0,2,925145,786782736290487,786782688290487
59931,MadisonWI2023Curr,1381412,55,1,1,Live,NA,974,Ulmus pumila,2,9.7,6.018046286,Private,Multi-family,Multi-family,1157.369275,10,0,0,2,925149,786781596290487,786781554290487
59935,MadisonWI2023Curr,1381412,55,1,12,Live,NA,6918,Rhamnus cathartica,1,1,74.96528245,Private,Multi-family,Multi-family,43.8565251,5,0,0,2,925149,786781623290487,786781554290487
59941,MadisonWI2023Curr,1382213,55,1,1,Live,NA,500,Crataegus spp.,1,8.9,6.018046286,StateLocal,Rights-of-Way,Cemetery/Park/Golf,2075.021482,0,1,1,1,925165,942213119290487,942213093290487
59942,MadisonWI2023Curr,1382639,55,1,1,Live,NA,6918,Rhamnus cathartica,1,5.8,6.018046286,StateLocal,Rights-of-Way,Residential,233.925425,10,0,0,2,925170,942213454290487,942213427290487
59952,MadisonWI2023Curr,1383315,55,1,1,Live,NA,823,Quercus macrocarpa,1,16,6.018046286,Private,Residential,Residential,5629.963135,0,0,0,2,925178,942213526290487,942213491290487
59959,MadisonWI2023Curr,1382223,55,1,1,Live,NA,802,Quercus alba,1,19.7,6.018046286,StateLocal,Forest land,Agriculture,5779.928891,5,0,0,2,925208,942214142290487,942214103290487
59960,MadisonWI2023Curr,1382504,55,1,1,Live,NA,68,Juniperus virginiana,1,10.8,6.018046286,Private,Residential,Residential,2012.47431,0,0,0,1,925212,942213855290487,942213835290487
59961,MadisonWI2023Curr,1381494,55,1,1,Live,NA,68,Juniperus virginiana,1,8.6,6.018046286,Private,Residential,Residential,827.5109278,0,1,0,1,925218,942213913290487,942213892290487
59980,MadisonWI2023Curr,1381508,55,1,1,Live,NA,313,Acer negundo,1,8.3,6.018046286,StateLocal,Rights-of-Way,Transportation/Utility,1599.462726,0,0,0,2,924204,942163708290487,942163682290487
59981,MadisonWI2023Curr,1381421,55,1,1,Live,NA,742,Populus deltoides,1,5.6,6.018046286,Private,Forest land,Agriculture,901.3289463,0,0,0,2,982303390290487,1287832579290480,1287832544290480
59982,MadisonWI2023Curr,1382193,55,3,1,Live,NA,241,Thuja occidentalis,1,5.1,6.018046286,Private,Residential,Residential,268.2760004,0,0,0,1,982303415290487,1287832756290480,1287832729290480
59983,MadisonWI2023Curr,1382508,55,2,1,Live,NA,552,Gleditsia triacanthos,1,31,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,5228.19312,0,1,0,1,982303424290487,1287832223290480,1287832196290480
59990,MadisonWI2023Curr,1382516,55,1,13,Live,NA,823,Quercus macrocarpa,1,4.9,74.96528245,StateLocal,Forest land,Agriculture,704.4291307,0,0,0,2,982303439290487,1287833049290480,1287832990290480
59992,MadisonWI2023Curr,1382325,55,1,1,Live,NA,802,Quercus alba,1,18.1,6.018046286,StateLocal,Forest land,Agriculture,5977.76639,5,0,0,2,925050,494901949126144,494901821126144
59993,MadisonWI2023Curr,1380888,55,1,1,Live,NA,94,Picea glauca,1,9.7,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,1953.536506,5,1,0,1,925058,494902398126144,494902267126144
59994,MadisonWI2023Curr,1381526,55,1,1,Live,NA,129,Pinus strobus,1,21.7,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,5649.780205,0,0,0,1,982303462290487,1287832915290480,1287832892290480
59995,MadisonWI2023Curr,1381526,55,1,1,Live,NA,129,Pinus strobus,1,17.4,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,4808.163289,0,0,0,1,982303462290487,1287832918290480,1287832892290480
59998,MadisonWI2023Curr,1382496,55,1,1,Live,NA,660,Malus spp.,1,8.7,6.018046286,Private,Residential,Residential,1560.321265,5,1,0,1,925061,494902498126144,494902472126144
59999,MadisonWI2023Curr,1382121,55,1,1,Live,NA,462,Celtis occidentalis,1,25.5,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,6518.333102,5,1,0,1,925073,707808605126144,707808586126144
60000,MadisonWI2023Curr,1380898,55,1,12,Live,NA,6918,Rhamnus cathartica,1,2.8,74.96528245,StateLocal,Forest land,Unused/Other,214.7875961,0,0,0,2,1212688227290480,1542783070290480,1542783019290480
60001,MadisonWI2023Curr,1380898,55,1,13,Live,NA,6918,Rhamnus cathartica,1,1.6,74.96528245,StateLocal,Forest land,Unused/Other,108.9774887,10,0,0,2,1212688227290480,1542783073290480,1542783019290480
60002,MadisonWI2023Curr,1380898,55,1,13,Live,NA,681,Morus alba,1,2.8,74.96528245,StateLocal,Forest land,Unused/Other,280.0638877,0,0,0,2,1212688227290480,1542783076290480,1542783019290480
549,MilwaukeeWI2023Curr,1533642,55,1,1,Live,NA,922,Salix nigra,1,10.1,6.018046286,StateLocal,Forest land,Agriculture,1789.400895,0,0,0,2,923785,494904554126144,494904537126144
649,MilwaukeeWI2023Curr,1533752,55,1,1,Dead,No,313,Acer negundo,1,NA,6.018046286,Private,Multi-family,Multi-family,NA,NA,NA,NA,NA,1212691355290480,1542785883290480,1542785862290480
662,MilwaukeeWI2023Curr,1533572,55,1,1,Live,NA,544,Fraxinus pennsylvanica,1,5.4,6.018046286,StateLocal,Forest land,Agriculture,442.8566091,0,0,0,2,925197,494905970126144,494905944126144
667,MilwaukeeWI2023Curr,1533572,55,1,1,Live,NA,544,Fraxinus pennsylvanica,1,13.9,6.018046286,StateLocal,Forest land,Agriculture,2522.426339,5,0,0,2,925197,494905987126144,494905944126144
668,MilwaukeeWI2023Curr,1533572,55,1,1,Live,NA,544,Fraxinus pennsylvanica,1,12.6,6.018046286,StateLocal,Forest land,Agriculture,690.4915859,25,0,0,2,925197,494905999126144,494905944126144
669,MilwaukeeWI2023Curr,1533572,55,1,13,Dead,Yes,6918,Rhamnus cathartica,1,4.2,74.96528245,StateLocal,Forest land,Agriculture,0,NA,0,0,2,925197,494906007126144,494905944126144
670,MilwaukeeWI2023Curr,1533889,55,2,1,Live,NA,313,Acer negundo,1,10.1,6.018046286,Private,Rights-of-Way,Transportation/Utility,921.4710072,30,0,0,2,925234,707810151126144,707810118126144
671,MilwaukeeWI2023Curr,1533568,55,2,1,Live,NA,94,Picea glauca,2,12.9,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,2141.039764,0,0,0,1,925247,707812608126144,707812584126144
676,MilwaukeeWI2023Curr,1533518,55,1,1,Live,NA,951,Tilia americana,1,7.5,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,697.9330445,0,0,0,2,925268,786787241290487,786787167290487
685,MilwaukeeWI2023Curr,1533891,55,1,1,Live,NA,7634,Magnolia x soulangiana,3,13.5,6.018046286,Private,Residential,Residential,1415.483112,0,1,0,1,925288,942240065290487,942240043290487
686,MilwaukeeWI2023Curr,1533484,55,1,1,Live,NA,681,Morus alba,1,6.5,6.018046286,Private,Multi-family,Multi-family,564.1316845,0,1,0,2,925306,942240364290487,942240346290487
687,MilwaukeeWI2023Curr,1533484,55,1,1,Live,NA,681,Morus alba,1,6.3,6.018046286,Private,Multi-family,Multi-family,500.5392672,5,1,0,2,925306,942240368290487,942240346290487
694,MilwaukeeWI2023Curr,1533522,55,1,1,Live,NA,681,Morus alba,1,5.6,6.018046286,Private,Forest land,Agriculture,525.7029088,0,0,0,2,925309,942239763290487,942239735290487
695,MilwaukeeWI2023Curr,1533574,55,2,1,Dead,Yes,544,Fraxinus pennsylvanica,1,9.6,6.018046286,StateLocal,Forest land,Unused/Other,0,NA,0,0,2,925317,942240762290487,942240737290487
696,MilwaukeeWI2023Curr,1535246,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,9.5,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,925324,942241549290487,942241530290487
697,MilwaukeeWI2023Curr,1535246,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,10.6,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,925324,942241551290487,942241530290487
698,MilwaukeeWI2023Curr,1535246,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,7.4,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,925324,942241560290487,942241530290487
699,MilwaukeeWI2023Curr,1535246,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,5.7,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,925324,942241563290487,942241530290487
705,MilwaukeeWI2023Curr,1535246,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,8.4,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,925324,942241586290487,942241530290487
706,MilwaukeeWI2023Curr,1535268,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,8.8,6.018046286,StateLocal,Forest land,Unused/Other,0,NA,0,0,2,925327,942240830290487,942240790290487
707,MilwaukeeWI2023Curr,1535268,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,10.4,6.018046286,StateLocal,Forest land,Unused/Other,0,NA,0,0,2,925327,942240832290487,942240790290487
737,MilwaukeeWI2023Curr,1533458,55,1,1,Live,NA,241,Thuja occidentalis,1,10.1,6.018046286,Private,Residential,Residential,875.9402566,0,1,0,3,982303931290487,1287836077290480,1287836049290480
738,MilwaukeeWI2023Curr,1533744,55,1,1,Live,NA,8813,Tilia cordata,1,17.9,6.018046286,StateLocal,Rights-of-Way,Multi-family,8758.406588,0,1,1,1,982303950290487,1287835737290480,1287835711290480
743,MilwaukeeWI2023Curr,1533648,55,1,13,Dead,No,6918,Rhamnus cathartica,2,NA,74.96528245,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,NA,NA,NA,NA,NA,982303956290487,1287836228290480,1287836159290480
744,MilwaukeeWI2023Curr,1533648,55,1,13,Dead,No,313,Acer negundo,2,NA,74.96528245,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,NA,NA,NA,NA,NA,982303956290487,1287836237290480,1287836159290480
745,MilwaukeeWI2023Curr,1533975,55,1,12,Live,NA,6918,Rhamnus cathartica,1,2.6,74.96528245,Private,Rights-of-Way,Transportation/Utility,125.4304743,0,0,0,2,982303969290487,1287835918290480,1287835879290480
746,MilwaukeeWI2023Curr,1534449,55,2,1,Dead,No,541,Fraxinus americana,1,NA,6.018046286,Private,Residential,Residential,NA,NA,NA,NA,NA,982303985290487,1287835642290480,1287835618290480
747,MilwaukeeWI2023Curr,1535260,55,1,1,Dead,No,681,Morus alba,1,NA,6.018046286,Private,Residential,Residential,NA,NA,NA,NA,NA,1212687936290480,1640300548290480,1640300527290480
760,MilwaukeeWI2023Curr,1535260,55,1,1,Dead,Yes,681,Morus alba,1,10,6.018046286,Private,Residential,Residential,0,NA,0,0,2,1212687936290480,1640300562290480,1640300527290480
761,MilwaukeeWI2023Curr,1535260,55,1,12,Dead,No,6918,Rhamnus cathartica,1,NA,74.96528245,Private,Residential,Residential,NA,NA,NA,NA,NA,1212687936290480,1640300569290480,1640300527290480
2446,MilwaukeeWI2023Curr,1535517,55,1,1,Live,NA,313,Acer negundo,1,15.6,6.018046286,Private,Residential,Residential,3876.973693,0,1,0,2,923611,786784518290487,786784497290487
2458,MilwaukeeWI2023Curr,1533736,55,1,1,Live,NA,731,Platanus occidentalis,1,22.7,6.018046286,StateLocal,Rights-of-Way,Residential,7260.458067,40,1,1,1,923775,494904157126144,494904143126144
2474,MilwaukeeWI2023Curr,1533608,55,1,14,Live,NA,8739,Taxus cuspidata,1,2.3,74.96528245,Private,Residential,Residential,47.6393743,0,1,0,1,924271,942166568290487,942166547290487
2475,MilwaukeeWI2023Curr,1534013,55,1,1,Live,NA,544,Fraxinus pennsylvanica,1,11.5,6.018046286,Private,Multi-family,Multi-family,945.369198,35,1,0,3,924275,1287176068290480,1287176040290480
2484,MilwaukeeWI2023Curr,1535660,55,1,1,Dead,Yes,313,Acer negundo,1,6.1,6.018046286,Private,Residential,Residential,0,NA,0,0,2,924277,1287172689290480,1287172658290480
2486,MilwaukeeWI2023Curr,1533572,55,1,1,Live,NA,602,Juglans nigra,1,15.2,6.018046286,StateLocal,Forest land,Agriculture,5863.600303,0,0,0,2,925197,494905959126144,494905944126144
2489,MilwaukeeWI2023Curr,1533572,55,1,12,Live,NA,6918,Rhamnus cathartica,1,3.7,74.96528245,StateLocal,Forest land,Agriculture,223.5889549,5,0,0,2,925197,494906005126144,494905944126144
2499,MilwaukeeWI2023Curr,1533881,55,1,1,Live,NA,544,Fraxinus pennsylvanica,1,22.6,6.018046286,StateLocal,Rights-of-Way,Residential,8162.278986,0,1,1,1,925233,707812069126144,707812048126144
2500,MilwaukeeWI2023Curr,1533913,55,1,1,Live,NA,544,Fraxinus pennsylvanica,1,11.2,6.018046286,StateLocal,Rights-of-Way,Multi-family,2126.251727,0,1,1,1,925235,707810224126144,707810200126144
2511,MilwaukeeWI2023Curr,1533913,55,2,1,Live,NA,660,Malus spp.,1,8.3,6.018046286,Private,Multi-family,Multi-family,339.1768272,20,1,0,1,925235,707810228126144,707810201126144
2512,MilwaukeeWI2023Curr,1533755,55,2,1,Live,NA,552,Gleditsia triacanthos,1,6.1,6.018046286,Private,Multi-family,Multi-family,433.1833444,5,1,0,1,925252,786786986290487,786786969290487
2519,MilwaukeeWI2023Curr,1534025,55,1,1,Live,NA,313,Acer negundo,2,15.4,6.018046286,OtherFederal,Commercial/Industrial,Institutional/Commercial,5545.658784,0,0,0,2,925259,786787121290487,786787099290487
2522,MilwaukeeWI2023Curr,1533518,55,1,1,Live,NA,318,Acer saccharum,1,6.8,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,2556.893219,0,0,0,2,925268,786787198290487,786787167290487
2523,MilwaukeeWI2023Curr,1533518,55,1,1,Live,NA,318,Acer saccharum,1,5.6,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,1732.585919,0,0,0,2,925268,786787203290487,786787167290487
2524,MilwaukeeWI2023Curr,1533518,55,1,1,Dead,Yes,541,Fraxinus americana,1,7,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,925268,786787217290487,786787167290487
2525,MilwaukeeWI2023Curr,1533518,55,1,1,Live,NA,833,Quercus rubra,1,10.9,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,5631.594465,0,0,0,2,925268,786787219290487,786787167290487
2532,MilwaukeeWI2023Curr,1533518,55,1,1,Live,NA,318,Acer saccharum,1,9.4,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,4068.782326,0,0,0,2,925268,786787194290487,786787167290487
2537,MilwaukeeWI2023Curr,1533775,55,1,1,Live,NA,320,Acer platanoides,1,21.2,6.018046286,StateLocal,Rights-of-Way,Residential,5522.521758,0,1,1,1,925285,942239819290487,942239805290487
2539,MilwaukeeWI2023Curr,1533392,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,5.1,6.018046286,StateLocal,Forest land,Agriculture,0,NA,0,0,2,925299,942239938290487,942239913290487
2540,MilwaukeeWI2023Curr,1533412,55,1,1,Live,NA,313,Acer negundo,2,19.5,6.018046286,Private,Commercial/Industrial,Institutional/Commercial,632.6362305,70,0,0,2,925300,942240578290487,942240544290487
2541,MilwaukeeWI2023Curr,1533648,55,1,1,Live,NA,972,Ulmus americana,1,6.7,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,583.4471054,0,0,0,2,982303956290487,1287836209290480,1287836159290480
2542,MilwaukeeWI2023Curr,1533648,55,1,1,Live,NA,313,Acer negundo,1,6.2,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,265.174035,0,0,0,2,982303956290487,1287836215290480,1287836159290480
2543,MilwaukeeWI2023Curr,1535664,55,1,1,Live,NA,96,Picea pungens,1,9.8,6.018046286,Private,Residential,Residential,1774.44234,0,0,0,1,924239,942157493290487,942157467290487
2546,MilwaukeeWI2023Curr,1534001,55,2,1,Live,NA,972,Ulmus americana,1,10.7,6.018046286,Private,Multi-family,Multi-family,3019.877322,0,1,0,2,982303975290487,1287836003290480,1287835970290480
2551,MilwaukeeWI2023Curr,1533610,55,1,1,Live,NA,660,Malus spp.,1,9,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,1255.228027,0,0,0,2,925318,942240474290487,942240436290487
2552,MilwaukeeWI2023Curr,1533610,55,1,1,Live,NA,660,Malus spp.,1,12.8,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,1264.467801,5,0,0,2,925318,942240480290487,942240436290487
2558,MilwaukeeWI2023Curr,1533610,55,1,12,Live,NA,6918,Rhamnus cathartica,1,1.2,74.96528245,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,49.2338593,0,0,0,2,925318,942240488290487,942240436290487
2568,MilwaukeeWI2023Curr,1535258,55,2,1,Live,NA,6918,Rhamnus cathartica,1,5,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,760.1934547,0,0,0,2,925325,942241917290487,942241891290487
2573,MilwaukeeWI2023Curr,1535268,55,1,1,Live,NA,313,Acer negundo,1,5.9,6.018046286,StateLocal,Forest land,Unused/Other,556.2147313,5,0,0,2,925327,942240846290487,942240790290487
2577,MilwaukeeWI2023Curr,1533524,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,11.5,6.018046286,Private,Commercial/Industrial,Institutional/Commercial,0,NA,0,0,2,924268,942166478290487,942166462290487
2584,MilwaukeeWI2023Curr,1533426,55,1,1,Live,NA,91,Picea abies,1,21.4,6.018046286,Private,Multi-family,Multi-family,8954.288515,0,1,0,1,1212691346290480,1542785536290480,1542785515290480
2585,MilwaukeeWI2023Curr,1533426,55,1,1,Live,NA,602,Juglans nigra,1,5.4,6.018046286,Private,Multi-family,Multi-family,753.4614738,0,1,0,3,1212691346290480,1542785538290480,1542785515290480
4371,MilwaukeeWI2023Curr,1533642,55,1,1,Live,NA,313,Acer negundo,1,8,6.018046286,StateLocal,Forest land,Agriculture,987.1441121,0,0,0,2,923785,494904551126144,494904537126144
4498,MilwaukeeWI2023Curr,1533767,55,2,1,Live,NA,462,Celtis occidentalis,1,15.9,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,5615.653274,0,1,0,1,1212691342290480,1542784607290480,1542784583290480
4499,MilwaukeeWI2023Curr,1533925,55,1,13,Dead,No,544,Fraxinus pennsylvanica,1,NA,74.96528245,Private,Residential,Residential,NA,NA,NA,NA,NA,1212691411290480,1542784717290480,1542784701290480
4528,MilwaukeeWI2023Curr,1534335,55,1,1,Live,NA,802,Quercus alba,1,9.5,6.018046286,Private,Residential,Residential,1189.838114,0,0,0,3,925260,786784311290487,786784275290487
4529,MilwaukeeWI2023Curr,1533518,55,1,1,Dead,Yes,541,Fraxinus americana,1,8.9,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,925268,786787191290487,786787167290487
4530,MilwaukeeWI2023Curr,1533518,55,1,1,Dead,Yes,972,Ulmus americana,1,5,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,925268,786787248290487,786787167290487
4536,MilwaukeeWI2023Curr,1533564,55,1,1,Live,NA,320,Acer platanoides,1,25.6,6.018046286,Private,Recreation/Cemetery,Cemetery/Park/Golf,6801.899011,10,1,0,1,925269,786784416290487,786784400290487
4537,MilwaukeeWI2023Curr,1533394,55,2,1,Live,NA,974,Ulmus pumila,1,6,6.018046286,StateLocal,Forest land,Agriculture,3.401446836,99,0,0,2,925302,942241357290487,942241333290487
4538,MilwaukeeWI2023Curr,1533498,55,1,1,Live,NA,974,Ulmus pumila,1,6.6,6.018046286,Private,Multi-family,Multi-family,1055.726837,0,1,0,3,925307,942240146290487,942240121290487
4540,MilwaukeeWI2023Curr,1533610,55,1,1,Live,NA,660,Malus spp.,1,8.4,6.018046286,StateLocal,Recreation/Cemetery,Cemetery/Park/Golf,206.825925,50,0,0,2,925318,942240481290487,942240436290487
4541,MilwaukeeWI2023Curr,1535246,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,5.3,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,925324,942241558290487,942241530290487
4547,MilwaukeeWI2023Curr,1535246,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,10.7,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,925324,942241578290487,942241530290487
4548,MilwaukeeWI2023Curr,1535246,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,5.4,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,925324,942241584290487,942241530290487
4549,MilwaukeeWI2023Curr,1535246,55,1,1,Dead,Yes,972,Ulmus americana,1,6.2,6.018046286,StateLocal,Forest land,Cemetery/Park/Golf,0,NA,0,0,2,925324,942241585290487,942241530290487
4550,MilwaukeeWI2023Curr,1535268,55,1,1,Live,NA,313,Acer negundo,1,5.9,6.018046286,StateLocal,Forest land,Unused/Other,927.6386614,5,0,0,2,925327,942240836290487,942240790290487
4551,MilwaukeeWI2023Curr,1535268,55,1,1,Dead,Yes,544,Fraxinus pennsylvanica,1,11,6.018046286,StateLocal,Forest land,Unused/Other,0,NA,0,0,2,925327,942240850290487,942240790290487
4593,MilwaukeeWI2023Curr,1533975,55,1,11,Dead,Yes,6918,Rhamnus cathartica,1,1.3,74.96528245,Private,Rights-of-Way,Transportation/Utility,0,NA,0,0,2,982303969290487,1287835905290480,1287835879290480
4594,MilwaukeeWI2023Curr,1534001,55,2,1,Live,NA,972,Ulmus americana,1,11,6.018046286,Private,Multi-family,Multi-family,2815.06124,0,1,0,2,982303975290487,1287836002290480,1287835970290480
4595,MilwaukeeWI2023Curr,1534449,55,2,1,Dead,No,541,Fraxinus americana,1,NA,6.018046286,Private,Residential,Residential,NA,NA,NA,NA,NA,982303985290487,1287835640290480,1287835618290480
4596,MilwaukeeWI2023Curr,1534449,55,2,1,Dead,No,541,Fraxinus americana,1,NA,6.018046286,Private,Residential,Residential,NA,NA,NA,NA,NA,982303985290487,1287835643290480,1287835618290480
4598,MilwaukeeWI2023Curr,1535501,55,2,1,Live,NA,972,Ulmus americana,1,14.9,6.018046286,StateLocal,Rights-of-Way,Multi-family,4529.783006,5,1,1,1,1212687924290480,1542786205290480,1542786182290480
