"","EVALID","PLOTID","STATECD","CONDID","SUBP","STATUSCD","STANDING_DEAD_CD","SPCD","scientific","NBR_STEMS","DIA","TPA_UNADJ","OWNGRPCD","FIA_LANDUSE","ITREE_LANDUSE","LEAF_AREA_ITREE","CROWN_DIEBACK_CD","IS_MAINTAINED_AREA","IS_STREET_TREE","IS_PLANTED","PLT_CN","MTRE_CN","CND_CN"
"55195","AustinTX2023Curr",1114749,48,1,1,"Live",NA,61,"Juniperus ashei",1,6.9,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",301.102022119,0,0,0,2,729649008290487,1262763142290487,941922255290487
"55196","AustinTX2023Curr",1114749,48,1,1,"Live",NA,61,"Juniperus ashei",1,8,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",513.2025293683,5,0,0,2,729649008290487,1262763143290487,941922255290487
"55197","AustinTX2023Curr",1114581,48,1,14,"Live",NA,61,"Juniperus ashei",1,2.9,74.9652824512,"StateLocal","Forest land","Unused/Other",66.9667571309,0,0,0,2,439637455489998,1262760930290487,533392001126144
"55199","AustinTX2023Curr",1114640,48,1,1,"Live",NA,756,"Prosopis glandulosa",1,8.3,6.0180462857,"Private","Forest land","Unused/Other",275.2120812839,5,0,0,2,729649012290487,1262763379290487,941923447290487
"55200","AustinTX2023Curr",1114685,48,1,1,"Live",NA,544,"Fraxinus pennsylvanica",1,9.7,6.0180462857,"Private","Forest land","Unused/Other",1378.2600185096,5,0,0,1,365780613489998,488919477126144,483937574489998
"55201","AustinTX2023Curr",1114698,48,1,1,"Live",NA,461,"Celtis laevigata",1,10,6.0180462857,"Private","Commercial/Industrial","Institutional/Commercial",199.8676418124,80,1,0,2,365780615489998,488919501126144,483937635489998
"55202","AustinTX2023Curr",1114705,48,1,1,"Live",NA,973,"Ulmus crassifolia",1,9.6,6.0180462857,"Private","Residential","Residential",1224.0667824218,0,1,0,2,365780616489998,488919508126144,483937659489998
"55203","AustinTX2023Curr",1114705,48,1,1,"Live",NA,838,"Quercus virginiana",2,17.1,6.0180462857,"Private","Residential","Residential",4745.7099531942,0,1,0,2,365780616489998,488919511126144,483937659489998
"55204","AustinTX2023Curr",1114789,48,1,1,"Live",NA,993,"Melia azedarach",1,6.1,6.0180462857,"Private","Forest land","Unused/Other",732.2144550813,5,0,0,2,729649020290487,941922726290487,941922694290487
"55205","AustinTX2023Curr",1114705,48,1,11,"Live",NA,522,"Diospyros texana",1,2.2,74.9652824512,"Private","Residential","Residential",109.7723817757,0,1,0,2,365780616489998,1262760420290487,483937659489998
"55206","AustinTX2023Curr",1114773,48,1,1,"Live",NA,61,"Juniperus ashei",1,5.2,6.0180462857,"Private","Forest land","Unused/Other",197.77276369,0,0,0,2,439637567489998,1262761068290487,533392184126144
"55207","AustinTX2023Curr",1114677,48,2,1,"Live",NA,682,"Morus rubra",1,5.5,6.0180462857,"Private","Residential","Residential",382.3521668828,25,1,0,1,439637568489998,533391572126144,533391555126144
"55208","AustinTX2023Curr",1114727,48,1,1,"Live",NA,838,"Quercus virginiana",1,7.2,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",379.5994021509,5,0,0,2,505184004126144,931764757290487,931764723290487
"55209","AustinTX2023Curr",1114772,48,1,1,"Dead","Yes",61,"Juniperus ashei",1,6.1,6.0180462857,"StateLocal","Forest land","Unused/Other",0,NA,0,0,2,505184008126144,1262762610290487,809627341290487
"55210","AustinTX2023Curr",1114825,48,1,1,"Live",NA,61,"Juniperus ashei",1,10.6,6.0180462857,"Private","Commercial/Industrial","Institutional/Commercial",708.4904045982,0,1,0,2,729649030290487,1262763188290487,941922470290487
"55211","AustinTX2023Curr",1114731,48,1,1,"Live",NA,7515,"Koelreuteria paniculata",1,12.7,6.0180462857,"Private","Residential","Residential",1763.3503251347,5,1,0,1,729649036290487,941921923290487,941921908290487
"55212","AustinTX2023Curr",1114755,48,2,1,"Live",NA,461,"Celtis laevigata",1,8.4,6.0180462857,"Private","Residential","Residential",1119.7420141472,15,1,0,2,365780621489998,488919539126144,483937874489998
"55213","AustinTX2023Curr",1114767,48,1,1,"Live",NA,8513,"Quercus buckleyi",1,16.7,6.0180462857,"Private","Residential","Residential",4388.5470176218,0,1,0,2,365780623489998,488919547126144,483937958489998
"55214","AustinTX2023Curr",1114807,48,1,1,"Live",NA,461,"Celtis laevigata",1,11.1,6.0180462857,"Private","Residential","Residential",1305.7938643343,5,1,0,2,439637569489998,533391602126144,533391590126144
"55215","AustinTX2023Curr",1114752,48,1,14,"Live",NA,6696,"Prunus laurocerasus",1,1.6,74.9652824512,"Private","Rights-of-Way","Transportation/Utility",61.7135769389,0,1,0,2,439637571489998,533393131126144,533393098126144
"55216","AustinTX2023Curr",1114772,48,1,1,"Dead","Yes",838,"Quercus virginiana",1,6.8,6.0180462857,"StateLocal","Forest land","Unused/Other",0,NA,0,0,2,505184008126144,809627400290487,809627341290487
"55217","AustinTX2023Curr",1114763,48,1,1,"Live",NA,61,"Juniperus ashei",4,15.9,6.0180462857,"Private","Forest land","Unused/Other",1818.0702243974,0,0,0,2,505184009126144,1262762952290487,809628773290487
"55218","AustinTX2023Curr",1114719,48,1,1,"Live",NA,61,"Juniperus ashei",1,11,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",1176.4901576956,0,0,0,2,729649040290487,1262763222290487,941922817290487
"55219","AustinTX2023Curr",1114719,48,1,1,"Live",NA,61,"Juniperus ashei",1,8.6,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",601.1579906535,0,0,0,2,729649040290487,1262763205290487,941922817290487
"55220","AustinTX2023Curr",1114719,48,1,1,"Live",NA,61,"Juniperus ashei",1,6.3,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",301.4250713217,0,0,0,2,729649040290487,1262763207290487,941922817290487
"55221","AustinTX2023Curr",1114769,48,1,1,"Live",NA,61,"Juniperus ashei",1,6.4,6.0180462857,"StateLocal","Forest land","Unused/Other",270.1650627471,5,0,0,2,365780624489998,1262759998290487,483937991489998
"55222","AustinTX2023Curr",1114769,48,1,1,"Live",NA,61,"Juniperus ashei",2,9.2,6.0180462857,"StateLocal","Forest land","Unused/Other",454.6438271127,5,0,0,2,365780624489998,1262760017290487,483937991489998
"55223","AustinTX2023Curr",1120067,48,1,1,"Live",NA,838,"Quercus virginiana",1,11.3,6.0180462857,"Private","Residential","Residential",2144.2657581496,0,1,0,2,439637573489998,533391804126144,533391791126144
"55224","AustinTX2023Curr",1114763,48,1,1,"Live",NA,61,"Juniperus ashei",1,10.3,6.0180462857,"Private","Forest land","Unused/Other",643.1384078713,5,0,0,2,505184009126144,1262762976290487,809628773290487
"55225","AustinTX2023Curr",1114555,48,1,12,"Live",NA,7578,"Ligustrum lucidum",1,4.4,74.9652824512,"Private","Forest land","Cemetery/Park/Golf",151.5041610156,0,0,0,2,808280506290487,1262763573290487,1003724705290487
"55226","AustinTX2023Curr",1114555,48,1,12,"Live",NA,756,"Prosopis glandulosa",2,4.3,74.9652824512,"Private","Forest land","Cemetery/Park/Golf",95.2153086863,0,0,0,2,808280506290487,1262763575290487,1003724705290487
"55227","AustinTX2023Curr",1114769,48,1,11,"Live",NA,61,"Juniperus ashei",1,1.8,74.9652824512,"StateLocal","Forest land","Unused/Other",32.0177672453,0,0,0,2,365780624489998,1262760056290487,483937991489998
"55228","AustinTX2023Curr",1114811,48,2,1,"Live",NA,973,"Ulmus crassifolia",1,15.9,6.0180462857,"Private","Residential","Residential",4041.4151870595,0,1,0,2,1041544321290487,1305800260290487,1305800236290487
"55234","AustinTX2023Curr",1120068,48,1,1,"Live",NA,404,"Carya illinoinensis",1,7.3,6.0180462857,"Private","Residential","Residential",661.3169934805,0,1,0,1,808280519290487,1003725182290487,1003725159290487
"55239","AustinTX2023Curr",1114774,48,1,1,"Live",NA,61,"Juniperus ashei",3,9.7,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",842.0064528136,0,0,0,2,808280525290487,1262763554290487,1003724441290487
"55241","AustinTX2023Curr",1114565,48,1,1,"Live",NA,838,"Quercus virginiana",1,6.9,6.0180462857,"StateLocal","Residential","Residential",801.1648194935,0,0,0,2,1041544367290487,1541804610290487,1541804575290487
"55245","AustinTX2023Curr",1114774,48,1,1,"Live",NA,61,"Juniperus ashei",1,5.4,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",304.2520600295,0,0,0,2,808280525290487,1262763560290487,1003724441290487
"55246","AustinTX2023Curr",1114774,48,1,1,"Live",NA,8513,"Quercus buckleyi",1,6,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",769.5412974322,0,0,0,2,808280525290487,1003724478290487,1003724441290487
"55247","AustinTX2023Curr",1114565,48,1,1,"Live",NA,463,"Celtis laevigata var. reticulata",1,7.8,6.0180462857,"StateLocal","Residential","Residential",640.8644605064,0,0,0,2,1041544367290487,1541804612290487,1541804575290487
"55248","AustinTX2023Curr",1114565,48,1,12,"Live",NA,973,"Ulmus crassifolia",1,2.6,74.9652824512,"StateLocal","Residential","Residential",70.8982481445,0,0,0,2,1041544367290487,1541804621290487,1541804575290487
"55249","AustinTX2023Curr",1114728,48,1,1,"Live",NA,973,"Ulmus crassifolia",1,8.5,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",1447.7347798307,0,0,0,2,1220404226290487,1589155576290487,1589155555290487
"55255","AustinTX2023Curr",1114728,48,1,1,"Live",NA,973,"Ulmus crassifolia",1,5.2,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",688.7662698659,0,0,0,2,1220404226290487,1589155617290487,1589155555290487
"55258","AustinTX2023Curr",1114768,48,1,1,"Live",NA,61,"Juniperus ashei",1,13.9,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",1133.6933119734,0,0,0,2,808280529290487,1262763498290487,1003723957290487
"55259","AustinTX2023Curr",1114700,48,1,12,"Live",NA,8648,"Sophora secundiflora",1,1.4,74.9652824512,"Private","Residential","Residential",24.2593040314,0,1,0,1,1220404232290487,1589156096290487,1589156064290487
"55264","AustinTX2023Curr",1114650,48,1,1,"Live",NA,61,"Juniperus ashei",1,7.5,6.0180462857,"Private","Multi-family","Multi-family",276.9943428762,5,1,0,2,808280533290487,1262763759290487,1003725863290487
"55268","AustinTX2023Curr",1114803,48,1,1,"Live",NA,61,"Juniperus ashei",1,6.8,6.0180462857,"Private","Forest land","Unused/Other",255.7548304555,0,0,0,2,1220404253290487,1589155269290487,1589155218290487
"55270","AustinTX2023Curr",1114669,48,1,1,"Live",NA,973,"Ulmus crassifolia",1,16.4,6.0180462857,"Private","Residential","Residential",4654.578179573,0,1,0,2,808280549290487,1003724349290487,1003724327290487
"55271","AustinTX2023Curr",1114764,48,1,1,"Live",NA,838,"Quercus virginiana",2,14.8,6.0180462857,"Private","Residential","Residential",3821.7898698471,0,1,0,2,1041544279290487,1305800461290487,1305800440290487
"55272","AustinTX2023Curr",1114764,48,1,1,"Live",NA,838,"Quercus virginiana",1,19.2,6.0180462857,"Private","Residential","Residential",4757.9584619621,0,1,0,2,1041544279290487,1305800462290487,1305800440290487
"55273","AustinTX2023Curr",1114797,48,1,1,"Live",NA,61,"Juniperus ashei",1,6.2,6.0180462857,"Private","Forest land","Unused/Other",218.4857424364,0,0,0,2,1220404256290487,1589154586290487,1589154546290487
"55274","AustinTX2023Curr",1114797,48,1,1,"Live",NA,61,"Juniperus ashei",2,5.6,6.0180462857,"Private","Forest land","Unused/Other",210.3931889312,0,0,0,2,1220404256290487,1589154590290487,1589154546290487
"55275","AustinTX2023Curr",1114797,48,1,12,"Live",NA,61,"Juniperus ashei",1,4.3,74.9652824512,"Private","Forest land","Unused/Other",119.0230615274,0,0,0,2,1220404256290487,1589154591290487,1589154546290487
"55278","AustinTX2023Curr",1114771,48,1,1,"Live",NA,61,"Juniperus ashei",1,10.6,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",702.0719319196,0,0,0,2,1041544282290487,1305799227290487,1305799182290487
"55284","AustinTX2023Curr",1114762,48,1,1,"Live",NA,838,"Quercus virginiana",1,11.8,6.0180462857,"Private","Forest land","Unused/Other",2220.7610747721,0,0,0,2,1041544285290487,1305798584290487,1305798558290487
"55288","AustinTX2023Curr",1114739,48,1,1,"Live",NA,61,"Juniperus ashei",1,10.4,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",818.4231009018,5,0,0,2,1041544294290487,1305798739290487,1305798709290487
"57493","AustinTX2023Curr",1114809,48,1,1,"Live",NA,61,"Juniperus ashei",1,8.9,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",307.3288899696,20,0,0,NA,251083000489998,1262758579290487,140388
"57494","AustinTX2023Curr",1114809,48,1,1,"Live",NA,61,"Juniperus ashei",1,6.2,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",210.4426564728,0,0,0,NA,251083000489998,1262760173290487,140388
"57502","AustinTX2023Curr",1114730,48,1,11,"Live",NA,756,"Prosopis glandulosa",3,4.3,74.9652824512,"StateLocal","Forest land","Cemetery/Park/Golf",58.2369578035,30,0,0,NA,251083021489998,1262759551290487,141519
"57504","AustinTX2023Curr",1114788,48,1,1,"Dead","Yes",61,"Juniperus ashei",1,5.6,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",0,NA,0,0,NA,251083008489998,1262758802290487,140776
"57510","AustinTX2023Curr",1114760,48,1,13,"Live",NA,973,"Ulmus crassifolia",1,1,74.9652824512,"StateLocal","Forest land","Cemetery/Park/Golf",22.8475286675,0,0,0,NA,251083060489998,488915117126144,143166
"57529","AustinTX2023Curr",1114799,48,1,1,"Live",NA,61,"Juniperus ashei",1,8.2,6.0180462857,"Private","Forest land","Unused/Other",343.8766174605,5,0,0,NA,251083087489998,1262758671290487,144443
"57530","AustinTX2023Curr",1114799,48,1,1,"Live",NA,61,"Juniperus ashei",6,7.2,6.0180462857,"Private","Forest land","Unused/Other",211.2359281031,5,0,0,NA,251083087489998,1262758673290487,144443
"57531","AustinTX2023Curr",1114799,48,1,14,"Live",NA,522,"Diospyros texana",1,1.5,74.9652824512,"Private","Forest land","Unused/Other",41.8368444466,5,0,0,NA,251083087489998,1262758490290487,144443
"57541","AustinTX2023Curr",1114693,48,2,1,"Dead","Yes",972,"Ulmus americana",1,7.2,6.0180462857,"StateLocal","Forest land","Unused/Other",0,NA,0,0,2,297167309489998,488917130126144,429473108489998
"57542","AustinTX2023Curr",1114787,48,1,1,"Dead","Yes",8513,"Quercus buckleyi",1,12.7,6.0180462857,"Private","Recreation/Cemetery","Cemetery/Park/Golf",0,NA,0,0,2,297167316489998,488917157126144,468653197489998
"57543","AustinTX2023Curr",1114787,48,1,1,"Live",NA,61,"Juniperus ashei",1,5.3,6.0180462857,"Private","Recreation/Cemetery","Cemetery/Park/Golf",221.2791656118,0,0,0,2,297167316489998,1262759914290487,468653197489998
"57547","AustinTX2023Curr",1114718,48,1,1,"Live",NA,731,"Platanus occidentalis",1,11.9,6.0180462857,"Private","Residential","Residential",3326.7738846867,0,0,0,2,297167317489998,488917169126144,429473440489998
"57549","AustinTX2023Curr",1114769,48,1,1,"Live",NA,61,"Juniperus ashei",1,6.6,6.0180462857,"StateLocal","Forest land","Unused/Other",256.2469735113,5,0,0,2,365780624489998,1262760001290487,483937991489998
"57550","AustinTX2023Curr",1114560,48,1,1,"Live",NA,7532,"Lagerstroemia indica",1,7.6,6.0180462857,"Private","Residential","Residential",297.691689174,0,1,0,1,365780611489998,1262759213290487,483937482489998
"57551","AustinTX2023Curr",1114685,48,1,1,"Live",NA,544,"Fraxinus pennsylvanica",1,8.2,6.0180462857,"Private","Forest land","Unused/Other",633.3267999088,0,0,0,1,365780613489998,488919478126144,483937574489998
"57552","AustinTX2023Curr",1114798,48,1,1,"Live",NA,61,"Juniperus ashei",5,8.8,6.0180462857,"Private","Forest land","Unused/Other",290.4820203192,10,0,0,2,365780626489998,1262760349290487,483938357489998
"57553","AustinTX2023Curr",1114833,48,1,1,"Live",NA,61,"Juniperus ashei",1,5.5,6.0180462857,"Private","Forest land","Unused/Other",215.4727359191,0,0,0,2,365786669489998,1262760396290487,483938612489998
"57555","AustinTX2023Curr",1114769,48,1,13,"Live",NA,61,"Juniperus ashei",1,2.5,74.9652824512,"StateLocal","Forest land","Unused/Other",58.8555633788,0,0,0,2,365780624489998,1262760259290487,483937991489998
"57556","AustinTX2023Curr",1114639,48,1,12,"Live",NA,973,"Ulmus crassifolia",1,3.5,74.9652824512,"Private","Forest land","Unused/Other",165.2729937578,0,0,0,2,439637583489998,533392642126144,533392602126144
"57557","AustinTX2023Curr",1114581,48,1,1,"Live",NA,61,"Juniperus ashei",5,13.9,6.0180462857,"StateLocal","Forest land","Unused/Other",1076.2003997178,5,0,0,2,439637455489998,1262760523290487,533392001126144
"57558","AustinTX2023Curr",1114581,48,1,1,"Live",NA,61,"Juniperus ashei",1,11.7,6.0180462857,"StateLocal","Forest land","Unused/Other",966.2653839422,0,0,0,2,439637455489998,1262760532290487,533392001126144
"57559","AustinTX2023Curr",1114690,48,1,13,"Live",NA,835,"Quercus stellata",1,1.8,74.9652824512,"StateLocal","Forest land","Unused/Other",57.1104171683,0,0,0,2,439637566489998,533393243126144,533393203126144
"57560","AustinTX2023Curr",1114773,48,1,1,"Live",NA,838,"Quercus virginiana",1,11.2,6.0180462857,"Private","Forest land","Unused/Other",1901.9258347197,0,0,0,2,439637567489998,533392207126144,533392184126144
"57561","AustinTX2023Curr",1114658,48,1,1,"Dead","Yes",756,"Prosopis glandulosa",1,12,6.0180462857,"StateLocal","Forest land","Unused/Other",0,NA,0,0,2,489746526126144,1262762153290487,707920629126144
"57564","AustinTX2023Curr",1114727,48,1,1,"Dead","No",522,"Diospyros texana",NA,NA,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",NA,NA,NA,NA,NA,505184004126144,1262763171290487,931764723290487
"57565","AustinTX2023Curr",1114746,48,1,1,"Live",NA,8648,"Sophora secundiflora",1,5.2,6.0180462857,"Private","Recreation/Cemetery","Cemetery/Park/Golf",175.4627073344,0,0,0,2,489746515126144,707920441126144,707920404126144
"57566","AustinTX2023Curr",1114817,48,1,1,"Live",NA,461,"Celtis laevigata",1,6,6.0180462857,"StateLocal","Forest land","Unused/Other",477.7731235167,5,0,0,2,489746516126144,707920789126144,707920746126144
"57567","AustinTX2023Curr",1114772,48,1,1,"Dead","Yes",61,"Juniperus ashei",3,8,6.0180462857,"StateLocal","Forest land","Unused/Other",0,NA,0,0,2,505184008126144,1262762618290487,809627341290487
"57568","AustinTX2023Curr",1114772,48,1,1,"Dead","Yes",61,"Juniperus ashei",1,10.1,6.0180462857,"StateLocal","Forest land","Unused/Other",0,NA,0,0,2,505184008126144,1262762624290487,809627341290487
"57569","AustinTX2023Curr",1114805,48,1,1,"Live",NA,61,"Juniperus ashei",1,5.6,6.0180462857,"Private","Forest land","Unused/Other",160.5317090377,0,0,0,2,505184013126144,1262762694290487,809627522290487
"57570","AustinTX2023Curr",1114766,48,1,1,"Live",NA,61,"Juniperus ashei",1,5.8,6.0180462857,"Private","Residential","Residential",205.5458695108,0,1,0,2,505184010126144,1262762443290487,809629169290487
"57571","AustinTX2023Curr",1114766,48,2,1,"Live",NA,61,"Juniperus ashei",1,6.8,6.0180462857,"Private","Forest land","Unused/Other",239.9581688177,0,0,0,2,505184010126144,1262762451290487,809629170290487
"57572","AustinTX2023Curr",1114801,48,1,1,"Live",NA,838,"Quercus virginiana",1,10.2,6.0180462857,"Private","Forest land","Unused/Other",1821.2300233663,0,0,0,2,505184011126144,809628322290487,809628281290487
"57573","AustinTX2023Curr",1114775,48,1,1,"Dead","No",461,"Celtis laevigata",1,NA,6.0180462857,"StateLocal","Forest land","Unused/Other",NA,NA,NA,NA,NA,729648994290487,941923022290487,941922981290487
"57574","AustinTX2023Curr",1114652,48,2,1,"Live",NA,973,"Ulmus crassifolia",1,7.8,6.0180462857,"Private","Residential","Residential",860.4088287638,5,1,0,1,729649018290487,941923529290487,941923507290487
"57575","AustinTX2023Curr",1114789,48,1,1,"Live",NA,404,"Carya illinoinensis",1,5.3,6.0180462857,"Private","Forest land","Unused/Other",799.7364605399,0,0,0,2,729649020290487,941922735290487,941922694290487
